UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U115280,1,1,80,Product101,Android,Product101,0,0
U115281,0,0,249,Product101,Windows,Product101,0,0
U115282,1,1,1102,Pr100010,Android,Pr100010,1,0
U115283,1,0,468,Product101,Windows,Product101,1,0
U115284,1,1,96,Pr100233,Windows,Pr100233,1,2
U115285,1,1,51,Product101,Windows,Product101,0,1
U115286,1,1,690,Pr100945,Android,Pr100945,2,0
U115287,1,1,60,Pr100145,Android,Pr100145,1,0
U115288,2,2,43,Pr101111,Android,Pr101111,2,0
U115289,1,1,278,Pr100001,Windows,Pr100001,1,2
U115290,1,3,2248,Pr100485,Android,Pr100485,0,4
U115291,2,2,2257,Pr100010,Android,Pr100010,1,1
U115292,2,2,135,Pr100951,Windows,Pr100951,1,2
U115293,1,1,424,Pr100444,Windows,Pr100444,1,1
U115294,1,2,607,Pr100010,Android,Pr100010,2,0
U115295,2,1,126,Pr100615,Android,Pr100615,2,0
U115296,2,6,59,Pr100342,Windows,Pr100515,4,4
U115297,2,1,76,Pr100253,Mac OS X,Pr100253,2,2
U115298,1,1,106,Pr100424,Windows,Pr100424,1,1
U115299,1,2,70,Pr100908,Windows,Pr100908,0,1
U115300,1,1,51,Product101,Windows,Pr100200,0,6
U115301,1,1,419,Product101,Windows,Product101,0,1
U115302,1,2,60,Pr100145,Android,Pr100145,4,2
U115303,1,7,1192,Pr100017,Windows,Pr100017,10,14
U115304,3,8,68,Pr100850,Windows,Pr100177,12,38
U115305,1,4,196,Pr100017,Windows,Pr100060,1,0
U115306,1,7,59,Pr100901,Android,Pr100901,7,2
U115307,1,2,1340,Pr100200,Windows,Pr100200,1,0
U115310,1,6,151,Pr100017,Windows,Pr100166,9,17
U115311,1,5,45,Pr100060,Linux,Pr101381,1,0
U115312,1,4,125,Pr100102,Windows,Pr100200,3,38
U115313,1,1,47,Pr100017,Windows,Pr100017,1,2
U115314,0,0,455,Product101,Windows,Product101,0,0
U115315,0,0,75,Product101,Mac OS X,Product101,0,0
U115316,1,2,247,Pr100145,Android,Pr100145,5,2
U115317,1,1,740,Pr101242,Windows,Pr101242,2,2
U115318,1,1,1162,Product101,Android,Product101,0,0
U115319,3,31,369,Pr100063,Windows,Pr100571,13,103
U115320,1,2,60,Pr100145,Android,Pr100145,2,2
U115321,1,1,658,Product101,Windows,Product101,1,0
U115322,1,1,49,Pr100036,Android,Pr100036,2,0
U115323,1,4,97,Pr101225,Windows,Pr101421,1,0
U115325,3,16,224,Pr107050,Windows,Pr100481,9,34
U115326,1,1,124,Product101,Windows,Product101,0,4
U115327,0,0,142,Product101,Android,Pr100631,0,0
U115328,2,1,66,Pr100036,Android,Pr100036,1,0
U115329,2,2,83,Pr100355,Linux,Pr100355,1,1
U115330,1,1,844,Pr101539,Android,Pr101539,1,0
U115331,1,1,59,Product101,Linux,Product101,0,2
U115332,1,2,180,Pr100145,Android,Pr100145,3,2
U115333,1,1,60,Pr100145,Android,Pr100145,2,3
U115334,1,1,726,Pr100019,Windows,Pr100019,1,0
U115335,0,0,60,Product101,Windows,Product101,0,0
U115336,1,3,60,Pr100145,iOS,Pr100145,6,3
U115337,2,3,263,Pr100102,Windows,Pr100102,2,7
U115338,1,3,60,Pr100145,Android,Pr100145,4,5
U115339,2,2,325,Pr100883,Windows,Pr100181,2,2
U115340,1,1,364,Pr106886,Windows,Pr106886,1,0
U115341,1,3,260,Pr100145,Android,Pr100686,3,1
U115342,1,2,247,Pr100145,Android,Pr100145,5,3
U115343,1,1,86,Product101,Android,Pr102663,0,0
U115344,2,1,51,Pr100919,Windows,Pr100919,1,3
U115345,1,2,249,Product101,Android,Product101,1,2
U115346,1,2,247,Pr100145,Windows,Pr100145,2,7
U115347,3,4,203,Pr100153,Windows,Pr100051,5,4
U115348,1,4,180,Pr100145,Android,Pr100043,14,10
U115349,1,1,53,Pr100192,Windows,Pr100192,1,1
U115350,1,5,59,Pr100241,Android,Pr100885,15,4
U115351,0,1,1154,Product101,Android,Product101,0,0
U115352,1,1,60,Pr100145,Android,Pr100145,1,1
U115353,1,2,249,Pr100145,Android,Pr100145,3,2
U115354,2,5,794,Pr100282,Windows,Pr100986,3,6
U115355,1,1,570,Pr102063,Android,Pr102063,1,0
U115356,1,8,94,Pr100241,Android,Pr100241,19,6
U115357,1,9,61,Pr100241,Android,Pr100241,12,5
U115358,1,2,44,Pr100010,Android,Pr100010,1,2
U115359,0,0,71,Product101,Windows,Pr100564,0,0
U115360,1,1,339,Product101,Android,Product101,0,0
U115361,1,1,99,Pr100735,Windows,Pr100735,1,2
U115362,1,1,211,Pr100333,Windows,Pr100333,1,11
U115363,1,1,277,Product101,Windows,Product101,0,1
U115364,1,1,405,Pr100030,Windows,Pr100030,1,10
U115366,1,1,1044,Pr100130,Windows,Pr100130,1,0
U115367,3,6,53,Pr100339,Windows,Pr100901,2,2
U115368,1,3,46,Product101,Windows,Pr100456,0,21
U115369,1,1,284,Pr100041,Android,Pr100041,1,0
U115370,1,2,224,Pr100080,Windows,Pr100080,1,2
U115371,1,1,89,Product101,Android,Product101,0,2
U115372,1,1,237,Pr100664,Windows,Pr100664,2,0
U115373,2,2,626,Product101,Windows,Product101,1,1
U115374,0,6,332,Pr100390,Windows,Pr100390,0,0
U115375,1,3,173,Pr100145,Windows,Pr100145,7,4
U115376,1,5,59,Pr100629,Android,Pr100910,9,4
U115377,1,2,175,Pr100705,Android,Pr100705,2,0
U115378,1,1,114,Pr100102,Android,Pr100102,2,0
U115379,1,1,1563,Pr100044,Windows,Pr100044,1,0
U115380,1,2,276,Pr100281,Android,Pr100281,1,0
U115381,2,7,109,Pr100561,Windows,Pr101064,5,18
U115382,1,6,59,Pr100872,Android,Pr100910,13,3
U115383,2,6,167,Pr100662,Windows,Pr101862,2,8
U115384,1,2,180,Pr100145,Android,Pr100145,3,3
U115385,1,2,67,Pr100285,Windows,Pr100285,1,0
U115386,1,4,80,Pr100095,Mac OS X,Pr100200,3,0
U115387,1,14,59,Pr100241,Android,Pr100901,21,14
U115388,1,2,59,Pr100910,Android,Pr100910,6,4
U115389,2,3,247,Pr100145,Android,Pr100145,1,3
U115390,1,2,247,Pr100145,iOS,Pr100145,7,2
U115392,1,3,377,Pr100024,Windows,Pr100330,1,17
U115393,1,2,686,Pr100106,Android,Pr100369,1,0
U115394,1,2,192,Pr100102,Android,Pr100102,0,6
U115395,1,4,582,Pr100096,Windows,Pr101026,1,2
U115396,1,3,94,Pr100872,Android,Pr100629,6,0
U115397,0,0,351,Product101,Android,Product101,0,0
U115398,1,2,249,Pr100145,Android,Pr100145,6,1
U115399,1,0,107,Product101,Android,Product101,1,0
U115400,1,2,247,Pr100145,Android,Pr100145,3,5
U115401,1,1,1141,Pr100101,Android,Pr100101,1,1
U115402,0,3,399,Pr100060,Windows,Pr100060,0,0
U115403,3,9,684,Pr100145,Android,Pr100152,6,0
U115404,1,1,58,Pr100859,Windows,Pr100859,2,0
U115405,1,3,719,Pr101641,Windows,Pr101641,0,2
U115406,2,4,49,Pr100430,Android,Pr100044,5,3
U115407,1,2,60,Pr100017,Android,Pr100145,8,2
U115408,1,7,94,Pr100910,Android,Pr100241,10,1
U115409,1,3,180,Pr100145,Android,Pr100145,3,2
U115410,1,6,1145,Pr100268,Windows,Pr100244,5,1
U115411,1,3,61,Pr100910,Android,Pr100910,3,0
U115412,1,2,308,Pr100044,Windows,Pr100269,3,2
U115413,1,1,58,Pr100250,Windows,Pr100250,1,1
U115414,1,8,446,Pr101030,Windows,Pr100095,10,15
U115415,1,1,289,Pr100017,Android,Pr100017,2,2
U115416,1,1,72,Product101,Windows,Pr100997,0,5
U115417,1,1,738,Product101,Windows,Product101,0,3
U115418,1,4,59,Pr100113,Android,Pr100113,5,4
U115419,1,2,892,Pr100017,Android,Pr100017,3,5
U115420,1,2,60,Pr100145,Android,Pr100145,5,2
U115421,1,1,180,Pr100145,Windows,Pr100145,1,0
U115423,1,10,236,Pr100074,Windows,Pr100048,1,1
U115424,2,3,1623,Pr100048,Android,Pr100936,4,0
U115425,1,6,768,Pr100535,Windows,Pr100507,0,69
U115426,1,2,60,Pr100145,Android,Pr100145,4,4
U115427,1,1,112,Pr100338,Android,Pr100338,1,1
U115428,1,2,46,Pr100292,Windows,Pr100292,1,1
U115429,1,1,154,Pr100187,Android,Pr100187,1,0
U115430,1,4,513,Pr100072,Windows,Pr101042,1,1
U115431,1,1,86,Pr100010,Android,Pr100010,1,0
U115432,1,1,98,Pr100244,Android,Pr100244,1,0
U115433,1,3,247,Pr100145,Windows,Pr100145,9,12
U115434,1,1,60,Pr100145,Android,Pr100145,7,3
U115435,1,1,89,Pr100386,Windows,Pr100386,1,0
U115436,3,5,1124,Pr101340,Linux,Pr101686,2,10
U115437,3,5,77,Pr100055,Windows,Pr100055,1,11
U115438,0,2,826,Pr100794,Mac OS X,Pr100794,0,0
U115439,1,2,247,Pr100145,Android,Pr100145,7,4
U115440,1,2,697,Pr100192,Windows,Pr100192,1,0
U115442,2,3,65,Pr101248,Android,Pr101289,2,0
U115443,1,2,180,Pr100145,Android,Pr100145,3,2
U115444,1,5,628,Pr100072,Windows,Pr100072,6,10
U115445,1,2,137,Pr100241,Mac OS X,Pr100241,1,2
U115446,1,1,180,Pr100145,Android,Pr100145,2,2
U115448,1,2,180,Pr100145,Android,Pr100145,2,3
U115449,1,3,522,Pr101191,Windows,Pr100200,4,1
U115450,1,3,372,Product101,Windows,Product101,0,3
U115451,2,3,180,Pr100145,Android,Pr100145,5,1
U115452,1,5,59,Pr100910,Android,Pr100910,6,2
U115453,1,0,180,Product101,Android,Product101,0,0
U115454,1,1,1018,Pr100324,Windows,Pr100324,1,1
U115455,1,2,48,Product101,Windows,Product101,1,6
U115456,1,2,100,Pr102308,Windows,Pr102308,2,1
U115457,2,3,383,Pr100945,Android,Pr100945,2,0
U115458,1,1,122,Pr100135,Windows,Pr100135,1,0
U115459,1,2,249,Pr100145,Android,Pr100145,10,13
U115460,2,6,1621,Pr100268,Windows,Pr100055,3,44
U115461,1,2,248,Pr100017,Windows,Pr100145,3,6
U115462,2,5,180,Pr100321,Android,Pr100145,4,1
U115463,1,2,796,Pr102782,Windows,Pr102782,1,7
U115464,1,1,106,Product101,Windows,Product101,0,1
U115465,1,2,84,Pr100355,Windows,Pr100312,2,0
U115466,1,4,249,Pr100144,Android,Pr100145,6,9
U115467,1,2,247,Pr100145,Android,Pr100145,4,2
U115468,2,1,68,Pr100348,Linux,Pr100348,3,49
U115469,1,2,438,Product101,Windows,Product101,0,2
U115470,1,1,506,Product101,Linux,Pr100819,0,1
U115471,3,3,53,Pr100513,Windows,Pr100909,3,2
U115472,1,1,60,Pr100145,Android,Pr100145,2,0
U115473,0,1,46,Pr100021,Windows,Pr100021,0,0
U115474,1,2,249,Pr100145,Android,Pr100145,3,4
U115475,1,4,59,Pr100910,Android,Pr100017,4,2
U115476,1,2,1121,Pr100771,Windows,Pr100059,1,3
U115477,1,2,247,Pr100145,Android,Pr100145,4,7
U115478,1,17,418,Pr100852,iOS,Pr100081,1,0
U115479,1,9,408,Pr100123,Android,Pr100595,7,11
U115480,1,2,60,Pr100145,Android,Pr100145,2,4
U115481,1,0,451,Product101,Android,Pr100622,1,0
U115482,1,3,60,Pr100145,Android,Pr100145,2,4
U115483,1,2,60,Pr100145,iOS,Pr100145,5,2
U115484,1,2,247,Pr100145,Android,Pr100145,6,3
U115485,1,2,60,Pr100145,Android,Pr100145,5,1
U115486,1,2,247,Pr100145,Android,Pr100017,3,3
U115487,1,2,180,Pr100145,Android,Pr100145,4,0
U115488,1,2,60,Pr100145,Android,Pr100145,4,7
U115489,1,1,1235,Pr101612,Windows,Pr101612,0,0
U115490,0,0,63,Product101,Windows,Product101,0,0
U115491,1,1,60,Pr100145,Android,Pr100145,3,2
U115493,1,1,718,Product101,Mac OS X,Product101,0,4
U115494,0,1,52,Pr100258,Android,Pr100258,0,0
U115495,0,0,116,Product101,Windows,Pr100219,0,0
U115496,1,1,248,Pr100145,Android,Pr100145,1,1
U115497,1,3,695,Pr100017,Windows,Pr100166,5,7
U115498,1,7,89,Pr100017,Windows,Pr100200,6,3
U115499,1,2,180,Pr100017,Android,Pr100017,1,1
U115500,1,3,94,Pr100241,Android,Pr100241,5,6
U115501,1,1,98,Pr100734,Windows,Pr100734,1,2
U115502,1,5,171,Pr100166,Windows,Pr100166,2,4
U115503,1,4,66,Pr100070,Android,Pr100885,5,4
U115505,1,1,180,Product101,Windows,Pr100567,0,1
U115506,1,2,94,Pr100014,Windows,Pr100014,0,2
U115507,1,1,336,Pr100017,Windows,Pr100017,1,0
U115508,1,1,68,Product101,Windows,Product101,0,1
U115509,1,2,249,Product101,Android,Product101,0,3
U115510,3,5,98,Pr100166,Windows,Pr100070,12,13
U115511,1,2,577,Pr100283,Windows,Pr100692,2,10
U115512,1,2,176,Pr100145,Android,Pr100145,3,1
U115513,1,2,180,Pr100017,Android,Pr100145,2,0
U115514,1,1,180,Pr100145,Android,Pr100145,2,1
U115515,1,1,66,Product101,Android,Product101,0,0
U115516,1,2,180,Pr100145,Android,Pr100145,3,1
U115517,1,2,180,Pr100145,Android,Pr100145,2,1
U115518,1,1,54,Product101,Android,Product101,0,0
U115519,1,1,1341,Product101,Android,Product101,0,3
U115520,1,6,129,Pr100123,Android,Pr100123,6,6
U115521,1,1,60,Product101,Android,Product101,0,3
U115522,1,1,621,Pr100352,Android,Pr100352,1,13
U115523,1,1,60,Pr100145,Windows,Pr100145,1,1
U115524,1,1,147,Pr100850,Android,Pr100850,4,6
U115525,0,0,180,Product101,Windows,Product101,0,0
U115526,1,2,180,Pr100017,Android,Pr100017,6,1
U115528,1,1,247,Product101,Android,Product101,1,1
U115529,1,1,231,Product101,Windows,Product101,0,1
U115530,1,2,248,Pr100145,Android,Pr100145,4,5
U115531,2,8,387,Pr100390,Windows,Pr100498,10,10
U115532,1,2,818,Pr100145,Android,Pr100145,3,0
U115533,1,1,247,Pr100686,iOS,Pr100686,1,0
U115534,1,1,52,Pr100401,Android,Pr100401,1,0
U115535,1,2,180,Product101,Android,Product101,0,3
U115536,2,3,392,Pr100060,Windows,Pr100060,2,1
U115537,1,3,130,Pr100252,Windows,Pr100330,1,0
U115538,1,0,809,Product101,Android,Pr100102,1,0
U115539,1,1,129,Product101,Linux,Product101,0,4
U115540,2,4,78,Pr100732,Windows,Pr100937,3,2
U115541,1,4,56,Pr100070,Windows,Pr100070,7,3
U115542,0,0,68,Product101,Windows,Product101,0,0
U115544,1,4,236,Pr100279,Windows,Pr100279,2,0
U115545,2,2,79,Pr100193,Windows,Pr100193,2,14
U115546,1,1,224,Pr100741,Windows,Pr100741,2,2
U115547,2,1,1855,Pr100135,Linux,Pr100135,2,0
U115548,0,1,107,Product101,Android,Product101,0,0
U115549,1,2,111,Pr100910,Android,Pr100070,2,0
U115550,1,1,739,Pr100098,Android,Pr100098,1,0
U115551,3,3,425,Pr100241,Android,Pr100719,1,1
U115552,1,2,249,Pr100251,Android,Pr100428,2,0
U115553,1,1,51,Pr100206,Windows,Pr100206,1,1
U115554,1,3,247,Pr100145,Android,Pr100145,3,2
U115555,1,3,56,Pr100070,Android,Pr100070,9,5
U115556,1,3,76,Pr100115,Android,Pr100115,1,0
U115557,1,1,180,Pr100145,Android,Pr100145,1,0
U115558,1,1,60,Pr100145,Android,Pr100145,3,0
U115559,1,2,180,Pr100145,iOS,Pr100145,2,6
U115560,1,2,60,Pr100469,Windows,Pr100469,3,0
U115561,1,1,53,Pr100449,Windows,Pr100449,1,1
U115562,1,5,48,Pr100166,Windows,Pr100390,4,14
U115563,1,1,247,Pr100145,Android,Pr100145,1,0
U115564,1,5,56,Pr100028,Windows,Pr100070,9,9
U115565,2,7,68,Pr100145,Android,Pr100453,10,0
U115566,1,5,56,Pr100469,Android,Pr100070,10,4
U115567,3,3,57,Pr100143,Android,Pr100086,5,5
U115568,2,2,370,Pr100308,Windows,Pr100308,1,1
U115569,1,2,71,Pr100859,Android,Pr100859,4,2
U115570,1,7,56,Pr100017,Windows,Pr100859,5,12
U115571,1,1,60,Pr100145,Android,Pr100145,1,0
U115572,1,2,247,Pr100017,Android,Pr100017,1,5
U115573,1,3,60,Pr100145,Android,Pr100145,6,0
U115574,1,6,56,Pr100070,Android,Pr100070,11,14
U115575,1,3,60,Pr100145,Windows,Pr100145,5,6
U115576,1,2,249,Pr100017,Android,Pr100145,3,1
U115577,1,3,56,Pr100578,Windows,Pr100578,1,1
U115578,1,2,299,Pr101098,Mac OS X,Pr101098,1,0
U115579,1,1,90,Pr100453,Android,Pr100453,2,1
U115580,1,2,247,Pr100145,Android,Pr100145,8,7
U115581,1,6,56,Pr100872,Windows,Pr100859,5,2
U115582,1,3,60,Pr100850,Android,Pr100850,3,3
U115583,1,1,180,Product101,Android,Product101,0,0
U115584,1,1,76,Product101,Windows,Pr100241,0,2
U115585,1,1,1955,Pr100706,Windows,Pr100706,1,2
U115587,1,11,56,Pr100469,Android,Pr100859,16,5
U115588,1,1,60,Pr100859,Windows,Pr100859,1,0
U115589,2,11,235,Pr100072,Windows,Pr100390,7,9
U115590,1,1,287,Pr100430,Mac OS X,Pr100430,2,0
U115591,2,10,56,Pr100070,Android,Pr100070,19,8
U115592,1,8,56,Pr100028,Android,Pr100070,16,5
U115593,1,1,62,Pr100859,Android,Pr100859,2,0
U115594,1,1,76,Pr100253,Android,Pr100253,1,0
U115595,1,1,66,Product101,Windows,Product101,0,1
U115596,1,5,300,Pr100145,Windows,Pr100145,0,1
U115597,1,5,56,Pr100070,Android,Pr100070,12,5
U115598,1,1,59,Pr100015,Windows,Pr100015,1,0
U115599,2,6,1305,Pr100963,Windows,Pr100963,3,7
U115600,2,7,396,Pr100017,Android,Pr100000,13,19
U115601,1,6,56,Pr100070,Windows,Pr100070,10,4
U115602,1,3,148,Pr100017,Windows,Pr100515,3,5
U115603,1,1,388,Pr100735,Windows,Pr100735,1,0
U115604,1,1,157,Pr100028,Android,Pr100028,1,0
U115605,1,3,102,Product101,Mac OS X,Product101,1,3
U115606,1,1,556,Pr100743,Windows,Pr100743,1,1
U115607,1,5,161,Pr100648,Linux,Pr101773,0,0
U115608,1,1,60,Pr100145,Android,Pr100145,6,7
U115609,1,1,381,Pr100369,Android,Pr100369,1,0
U115610,1,6,56,Pr100070,Android,Pr100859,13,4
U115611,1,1,69,Pr100134,Windows,Pr100134,1,0
U115612,1,4,88,Pr100850,Windows,Pr100901,1,0
U115613,1,4,60,Pr100017,iOS,Pr100145,6,10
U115614,1,1,208,Product101,Windows,Product101,0,3
U115615,2,2,2061,Pr100369,Android,Pr100369,2,0
U115616,1,8,46,Pr100028,Android,Pr100859,7,4
U115617,1,1,176,Product101,Android,Product101,0,0
U115618,1,1,58,Pr100251,Android,Pr100251,1,0
U115619,1,6,56,Pr100017,Android,Pr100017,6,14
U115620,1,3,219,Pr100368,Windows,Pr100368,1,0
U115621,2,2,146,Pr100788,Android,Pr100115,3,0
U115622,1,2,56,Pr100028,Windows,Pr100028,4,4
U115623,1,1,247,Product101,Android,Product101,0,0
U115624,2,3,670,Pr100166,Windows,Pr100072,2,16
U115625,1,1,60,Pr100686,Android,Pr100686,1,0
U115626,1,1,78,Pr100102,Android,Pr100102,1,1
U115627,1,1,172,Pr100621,Android,Pr100621,1,0
U115628,1,1,294,Pr100522,Windows,Pr100522,1,1
U115629,1,10,195,Pr100123,Windows,Pr100390,19,19
U115630,1,1,72,Product101,Windows,Product101,0,1
U115631,0,1,945,Pr100456,Ubuntu,Pr100456,0,0
U115632,2,1,672,Pr102063,Android,Pr102063,3,1
U115633,1,2,60,Pr100145,Android,Pr100145,2,3
U115634,1,2,56,Pr100145,Windows,Pr100850,2,1
U115635,1,1,180,Pr100145,Android,Pr100145,2,0
U115636,1,8,56,Pr100885,Android,Pr100070,12,11
U115637,1,1,176,Product101,Windows,Pr101202,0,2
U115638,1,3,64,Pr100908,Windows,Pr100908,2,2
U115639,2,1,202,Pr100102,Android,Pr100102,1,1
U115640,1,3,60,Pr100145,Android,Pr100145,4,3
U115641,1,4,56,Pr100070,Windows,Pr100070,5,13
U115642,1,1,60,Product101,Android,Product101,1,1
U115644,1,2,66,Pr100910,Windows,Pr100910,1,3
U115645,1,1,447,Product101,Windows,Product101,0,2
U115646,1,4,195,Pr100017,Windows,Pr100017,2,2
U115647,1,1,978,Product101,Windows,Product101,0,6
U115649,1,1,172,Pr100115,Android,Pr100115,1,0
U115650,0,3,48,Pr101064,Windows,Pr100085,0,0
U115651,2,4,117,Pr100021,Windows,Pr101428,2,5
U115652,1,1,98,Pr100902,Windows,Pr100902,1,2
U115653,2,3,83,Pr100910,Windows,Pr100910,1,4
U115654,1,1,277,Pr100017,Windows,Pr100017,1,0
U115655,1,3,455,Pr102476,Windows,Pr102476,1,2
U115656,2,6,262,Pr100390,Windows,Pr100181,2,0
U115657,1,1,366,Pr100086,Ubuntu,Pr100086,1,0
U115658,1,1,166,Pr100200,Android,Pr100200,1,0
U115659,1,2,249,Product101,Android,Product101,0,3
U115660,1,1,77,Pr101301,Windows,Pr101301,1,5
U115661,0,1,242,Product101,Android,Product101,0,0
U115662,1,3,56,Pr100028,Windows,Pr100070,5,2
U115663,1,1,760,Pr101320,Android,Pr101320,1,0
U115664,1,2,247,Pr100145,Android,Pr100145,6,6
U115665,1,3,944,Pr100099,Windows,Pr100083,1,2
U115666,1,4,111,Pr100872,Windows,Pr100872,3,1
U115667,1,2,180,Pr100145,Windows,Pr100145,1,2
U115668,1,1,290,Pr101293,Windows,Pr101293,2,5
U115669,1,1,192,Pr100280,iOS,Pr100280,1,2
U115670,1,6,56,Pr100885,Android,Pr100070,11,3
U115671,1,2,363,Pr100872,Windows,Pr100070,4,2
U115672,1,5,56,Pr100885,Windows,Pr100070,4,6
U115673,1,3,56,Pr100469,Android,Pr100070,4,0
U115674,2,7,128,Pr100850,Linux,Pr100850,13,100
U115675,1,3,995,Pr100088,Windows,Pr100079,3,1
U115676,1,3,423,Pr100017,Windows,Pr100017,2,4
U115677,1,1,53,Product101,Windows,Product101,0,1
U115678,1,3,743,Pr100369,Android,Pr100369,1,0
U115679,1,1,1488,Pr101091,Windows,Pr101091,1,0
U115680,1,2,180,Pr100017,iOS,Pr100017,1,4
U115681,3,1,191,Pr100866,Windows,Pr100866,4,0
U115682,1,1,620,Pr101194,Android,Pr101194,1,1
U115683,0,3,72,Pr100181,Windows,Pr100181,0,0
U115684,1,0,247,Product101,Android,Product101,0,1
U115685,1,2,180,Pr100145,Android,Pr100145,2,1
U115686,1,2,160,Pr101030,Android,Pr101030,2,8
U115687,1,2,56,Pr100028,Android,Pr100028,3,0
U115688,1,0,59,Product101,Android,Product101,2,0
U115689,1,13,301,Pr100017,Windows,Pr100162,1,3
U115691,1,5,56,Pr100458,Windows,Pr100219,5,6
U115692,1,2,56,Pr100028,Windows,Pr100028,3,1
U115693,1,1,58,Pr100010,Android,Pr100010,1,0
U115694,1,5,56,Pr100017,Windows,Pr100859,7,3
U115695,1,5,56,Pr100885,Windows,Pr100469,5,6
U115696,1,1,677,Pr100312,Windows,Pr100312,1,24
U115697,1,3,727,Pr100040,Windows,Pr100040,6,6
U115698,2,1,238,Pr100010,Android,Pr100010,2,1
U115699,3,3,152,Pr100019,Windows,Pr100209,3,9
U115700,1,1,992,Product101,Windows,Pr100047,0,57
U115701,3,12,67,Pr100781,Windows,Pr100781,10,7
U115702,1,1,855,Pr100121,Android,Pr100121,1,0
U115703,2,2,60,Pr100945,Android,Pr100352,2,0
U115704,1,1,1516,Pr101446,Windows,Pr101446,1,2
U115705,2,7,171,Pr101030,Android,Pr100051,10,31
U115706,0,1,522,Pr100014,Android,Pr100014,0,0
U115707,1,1,1992,Pr100010,Android,Pr100010,1,0
U115708,1,5,65,Pr100910,Windows,Pr100910,1,6
U115709,1,1,871,Product101,Android,Product101,0,1
U115710,1,8,56,Pr100070,Windows,Pr100070,13,2
U115711,2,2,198,Pr100115,Windows,Pr100115,2,6
U115712,1,2,46,Pr100630,Windows,Pr100027,1,23
U115713,1,1,829,Pr100904,Windows,Pr100904,1,0
U115714,1,3,177,Pr100088,Windows,Pr100088,0,6
U115715,1,7,428,Pr100070,Windows,Pr100070,9,5
U115716,1,2,83,Pr100312,Windows,Pr100312,4,4
U115717,0,0,288,Product101,Android,Pr101381,0,0
U115719,1,7,122,Pr100017,Android,Pr100040,9,29
U115720,3,1,47,Pr100036,Windows,Pr100036,3,6
U115721,1,1,802,Pr100312,Android,Pr100312,1,0
U115722,1,1,216,Pr100010,Android,Pr100010,1,0
U115723,2,14,218,Pr100312,Windows,Pr100753,21,2
U115724,1,1,462,Product101,Windows,Product101,0,47
U115725,1,7,127,Pr100275,Windows,Pr100138,0,2
U115726,1,1,191,Pr100219,Windows,Pr100219,1,0
U115727,1,1,1884,Pr100064,Windows,Pr100064,1,0
U115728,1,1,283,Product101,Android,Product101,0,0
U115729,1,4,190,Pr101637,Android,Pr101637,0,1
U115730,1,1,665,Product101,Windows,Product101,0,2
U115731,1,3,342,Pr100311,Windows,Pr100020,1,0
U115732,2,1,463,Pr101145,Android,Pr101145,2,1
U115733,1,2,56,Pr100028,Windows,Pr100028,4,1
U115735,1,21,49,Pr101367,Windows,Pr101367,3,9
U115736,1,1,302,Pr100030,Windows,Pr100030,1,5
U115737,1,2,1689,Pr100743,Mac OS X,Pr100743,1,0
U115738,0,0,726,Product101,Windows,Product101,0,0
U115739,1,2,265,Pr100901,Android,Pr100901,1,3
U115740,1,1,1022,Pr100352,Android,Pr100352,1,0
U115741,1,2,643,Pr100876,Windows,Pr100876,1,0
U115742,2,5,45,Pr100743,Linux,Pr101408,1,5
U115743,1,1,52,Pr100010,Android,Pr100010,1,0
U115744,1,1,177,Pr100725,Android,Pr100725,1,0
U115745,1,1,477,Product101,Mac OS X,Product101,0,5
U115746,1,2,53,Pr100672,Windows,Pr100672,0,2
U115747,1,2,1131,Product101,Windows,Product101,0,1
U115748,1,1,111,Pr100352,Android,Pr100352,1,0
U115750,1,1,49,Product101,Windows,Pr100005,0,2
U115751,2,6,82,Pr100251,Windows,Pr100001,3,0
U115753,1,1,383,Pr100102,Android,Pr100102,2,17
U115754,1,3,2078,Pr100485,Android,Pr100369,1,0
U115755,1,1,513,Pr100010,Android,Pr100010,1,0
U115756,1,1,63,Product101,Android,Product101,0,0
U115757,0,3,83,Pr100017,Windows,Pr100390,0,0
U115758,1,1,678,Pr101215,Android,Pr101215,1,0
U115759,1,1,518,Pr100060,Windows,Pr100060,1,2
U115760,1,1,48,Product101,Windows,Pr100119,0,2
U115761,1,1,345,Pr100369,Android,Pr100369,1,0
U115762,2,8,512,Pr100044,Windows,Pr100192,8,34
U115763,0,1,253,Pr100017,Android,Pr100017,0,0
U115764,1,1,1168,Pr101744,Mac OS X,Pr101744,1,2
U115765,1,1,133,Pr100500,Android,Pr100500,1,0
U115766,1,2,88,Pr100773,Windows,Pr100773,3,1
U115767,1,1,518,Product101,Windows,Product101,0,1
U115768,1,7,95,Pr100910,Windows,Pr100292,0,3
U115769,1,3,1621,Pr100258,Android,Pr100102,1,0
U115770,1,4,289,Pr100166,Windows,Pr101468,0,1
U115771,1,1,402,Pr100128,Mac OS X,Pr100128,0,0
U115772,1,1,1412,Pr100369,iOS,Pr100369,2,0
U115773,1,1,186,Pr100460,Windows,Pr100460,1,3
U115774,2,2,88,Product101,Windows,Product101,1,14
U115775,2,2,1529,Pr100402,Windows,Pr100402,1,1
U115776,2,9,222,Pr100017,Windows,Pr100017,4,1
